Read	ReadCov:RAW	ReadCov:PHMM
5fecd7ce-df78-44df-9009-ebf748b44e25	76.181	100
5fed3f71-5111-4d47-936d-1fed345232ad	74.322	98.672
5ff1d649-95b6-48d9-8e87-65307f6a2b49	74.208	98.994
5ff285ff-9634-4c9e-a651-3fa1ac532c9c	73.435	98.321
5ff3bfb0-e818-4716-8a21-6d39d3b77d26	64.481	98.739
5ff47d14-c399-4d09-bcde-f0f28df958ae	69.884	98.588
5ff7e30e-74d3-4884-859d-581e7c035f18	76.575	98.938
5ff7e3db-1f7c-42e0-a216-3c09cb30205c	74.074	97.649
5ffa9a16-ba6c-4b16-b2cd-c952a111c4b3	72.770	98.726
5ffde508-352a-45e9-89a5-35ae4522a6f9	82.646	99.744
5ffe5130-7fc1-4283-843d-359e41946ad4	75.227	99.399
600d5c53-02f4-4873-984f-0d08599bbc3b	73.134	97.222
60219ea4-de84-44c6-8752-3c55adb561e7	76.587	99.633
6025d3c3-0628-41f6-bb90-eb2403b2b4bb	75.578	99.429
60268790-f245-44d9-88c9-ce509dbd490e	86.324	99.726
602b53f6-2ac6-403a-978d-0d5ddd5e48d5	73.558	99.564
602f0eb9-043f-4259-afcb-8a008719e1a9	67.684	98.177
60307f10-b0d0-4aef-91ba-db736f1d9322	75.371	98.833
6033994a-d172-4a78-b4e6-95ec55211129	77.364	99.448
6034d1b0-d89d-49a5-9f8b-645b5db51aa7	78.161	99.511
60372a68-0c34-400a-b185-af308228e09d	87.073	99.259
603a3aa4-a6df-43c6-9704-de0e6ee6ea6e	77.121	99.008
603f40bf-9946-416d-8fea-fafd4132a9c2	74.793	91.860
604113b3-ef5d-4496-8a75-7437a513a669	89.838	99.861
60414a5e-4a63-49a3-97d1-0b7b689aa7b0	75.076	99.194
60441633-f1d0-404e-963a-483462b64a47	75.382	98.182
6046c099-e129-409b-8ea2-c1faa431ea85	77.242	98.120
604b1c63-157d-4933-abe6-a8742fbb4599	75.078	99.792
604db205-3a7a-4d01-98f6-75f26fb6daa4	78.637	98.542
604fa23e-a26b-4668-a52d-561f3c55210a	81.406	99.582
605a8253-909a-440c-9165-0290e761a01a	86.353	99.068
605b69ec-6772-4bc7-af3a-0026026e7c6f	76.281	98.674
605bfd17-d542-4f13-8791-1ef435353d90	72.163	96.364
605c4b9a-548e-4098-a556-42f8ca6f8ac7	79.478	98.820
605e0e8d-4126-4240-97ae-ca8f761ee698	72.879	97.556
6062ef86-c90f-45c1-8f16-ac4bb60a6bd9	74.637	99.567
6065c273-561c-4390-9dfe-6ad260559e9f	58.945	67.750
60715425-6c12-42b9-8fd2-6cd503684754	81.525	99.737
60726cd0-af7d-4164-b55f-27833d059126	72.887	99.348
60728d7e-fb5b-4348-aa09-35df04aacc9f	82.595	98.851
6074b017-288a-4826-8096-af28254f916d	81.842	98.193
60751844-0e55-45ac-a9c2-018f9cbc7df7	76.385	98.805
6077ee1b-acc1-4b82-ac59-7eefb05c67e1	72.175	98.165
60798a9e-3172-4feb-8e00-7a45d61ad196	92.126	99.849
607b37db-6ea2-41c8-8ea8-51c7d5ef0d4b	73.235	98.886
607c86b7-7429-4140-bcdf-5d4ecd200580	67.780	99.497
607e8d58-0805-4bf3-8e0f-f43ba3c2bb16	75.749	99.286
607f2b24-49a8-4d5c-a843-bf4fbe6e1341	84.021	99.624
6080540c-49ab-4db0-ab8b-23f800e7c0f5	73.955	99.783
60869aaf-71a0-4542-ac99-3d19e2958ee1	86.600	99.580
6088e2d9-42f4-487d-b195-54b8fcc82ec5	74.339	99.375
608956b0-add6-4842-851a-a4b6cb0ec53e	75.390	89.843
608fac23-ffe8-4600-aec0-0482ea078d6c	82.128	98.881
60a6bc68-194c-477f-be90-4d97eba9197f	74.648	98.554
60aaae49-4e51-45dd-9a4d-b70960161bf9	83.117	99.740
60ac0bae-1deb-47d1-a694-8657b0e7d520	84.870	99.789
60ad7d49-894a-45d1-a044-101eb6fd7ade	77.822	99.330
60afa788-3306-4b3f-8a8d-610e67af0323	79.335	99.404
60b88599-5065-4a37-8df5-977f7638d18e	76.432	97.508
60ccda31-4f36-446e-87d3-011e1e46b5b4	59.383	97.059
60cf7b94-6398-438d-9c81-2fefaba3b16c	75.368	99.118
60d27257-1bd9-4b62-8198-9dbec9686ba9	74.711	98.102
60de508f-4cbe-4e2c-a6e5-5dff9e7ad161	89.826	99.357
60e8ebde-fff2-4112-9138-929554644a84	73.463	97.009
60ec038e-685c-4923-8b90-2ff5fe5f0c20	72.700	98.167
60ee54e8-b222-4402-b22e-d179c0f38105	76.781	99.263
60ef7436-f0e6-42f2-b274-badf11d7f4de	75.510	99.615
60f18328-2ab9-40e3-a69a-407554d491aa	79.928	99.254
60f2be1d-3a13-4852-a598-e87ec38c828c	61.333	98.925
60f2ce9b-1118-45b0-b074-7ab8eff89d23	88.077	99.766
60f5da24-47c2-4639-98df-0ac42c81cf5d	73.163	99.132
60fe008b-6835-4e26-93cc-4ab66818c813	76.287	98.772
60fe6f1c-4f9d-4967-9747-1ded83440ac1	73.669	99.002
60ff97d1-98d2-4fa4-bfa6-e5929224f529	75.737	98.776
6100e55f-ed6a-4d60-af55-49a1eaf65797	77.469	99.464
61014442-f4e5-476d-ad05-fb84445c4d79	73.263	99.182
6101aa68-5c24-403c-ba51-9f99e3794148	72.364	98.908
610b5875-d117-47b8-9ee6-ca2762b4071b	72.596	98.257
610c096e-8987-4066-b639-db4a7a45772d	72.588	97.732
610d8d9f-93c7-49b7-80cc-ea6b6b47e4c3	77.704	99.487
610f5059-7e50-4205-ab1f-64a474193a14	89.901	99.360
611ac1dd-61ea-4981-a0bd-89f5b8b6ae72	86.069	99.629
611b4f6e-6105-465d-9538-c2a59cda3297	90.029	99.805
611cacdb-ff47-47b8-95aa-e8e967af3459	75.811	98.656
611cb8d2-cafa-4cd8-871e-1be592a1c70f	74.059	95.494
6120db33-d1b8-4282-b656-6524ef3fbdde	75.185	98.069
61238a9a-01fc-4da2-a231-92375433117b	78.213	99.400
6123fb5a-71af-47f6-a330-0f063de69370	81.170	99.856
6124f309-e777-474c-8b6e-f3dff19cddb2	73.118	97.342
6129dae7-59be-496f-a778-aea0125451f2	71.649	85.009
612ac05b-8505-4412-85d9-a564a31f52c3	76.486	97.133
613c22c7-b058-446d-8c16-f910863c14de	72.170	96.822
614e5971-ca51-499c-ab8d-9871c2fd7c53	76.990	99.625
614fb37c-db08-4b4f-973d-7a1f06632549	90.012	99.738
615591ee-de5d-45ec-ba0f-ea672c85ef9e	74.561	96.408
6156453e-7c51-41a7-884c-11edff909a5e	73.621	99.761
615a1675-d8ac-42e6-a630-4969346c6c9a	77.507	99.825
615e1291-f0ce-4a1e-b734-3c0aa13025dc	86.232	99.720
616125da-606a-4940-b22d-2a80d03a6c73	72.756	99.784
61642474-c8cd-4149-b124-640dd5841756	76.590	99.473
6164fbe2-7e74-41d6-9bdd-3edbbafc517d	73.102	99.744
616e12c0-b346-4884-8515-3460ed2fc774	86.897	99.815
616f95dc-a235-4c0f-9d0e-9c9274f564b9	73.386	99.570
6177187b-33b1-46c3-bfab-c8652dafab96	75.661	98.843
617ae11c-4a16-41ce-9a43-c7f6e4c0dcb8	72.900	98.712
617b5fd5-dffb-4de8-a0e3-089e53971b8f	90.018	99.344
617f3809-9e62-4b33-b65e-a68008170199	73.430	99.563
618448f6-fe54-4a8d-ac35-04a620f57e4c	73.365	99.349
6185f5e4-9b9a-493d-b955-bd2a0a22ffec	73.488	99.163
6187b055-8627-42dc-928b-c291a240f866	78.198	99.667
61891626-b551-481b-b4b2-ceb5cb3e75a1	79.472	99.699
618a6d01-235f-4fb3-9b53-fe9c7ab1d4f4	73.292	98.952
618a77d9-30bb-4187-8262-4386ff17a616	78.194	97.742
618bfbb1-12c1-445b-a860-765d9edf6646	81.789	99.479
618d5370-9535-45e5-8416-50d021073237	75.188	96.154
6190a9c6-8a56-4c25-b5ba-8489b736535e	86.433	99.561
6190aff2-7c5f-4357-9bf4-4bf7be2a61e6	62.356	98.148
6190dad9-9e5f-45fb-a3b3-4ccb182a72e0	79.758	97.597
6192c24f-442b-4431-8656-8b22d4c2f2aa	73.239	100
61987f13-f71c-46c9-880f-9ab51220e336	72.755	96.907
61989715-f3af-486f-b49c-7ed6166e5b57	78.008	99.471
61997558-4dfb-42c7-8647-297241627ff8	73.046	99.349
6199d075-eb06-4431-b0f0-b93727124178	78.665	99.247
619b89db-d3f2-430c-9590-23e6ea3f5f03	73.516	99.588
619cf350-7ef1-4629-9fec-64acab554cf2	74.570	96.239
61a166d9-2d1c-4aef-9774-120303457896	72.464	99.778
61a16c84-3295-4f96-8ea0-3757fbc61d9e	57.598	96.694
61a20a22-e2d0-4589-a415-c60544e6567e	86.371	99.634
61a39cc5-8c16-4674-a6bc-3245a226f1d8	78.665	99.668
61a84719-ab26-458d-8280-53080bc20600	73.547	99.586
61abbbb5-7d12-41d5-bd98-aaf4a83db78b	76.911	98.952
61b37eca-fd4f-4ed8-927f-d9d92492406a	74.545	99.558
61b92faf-b0a6-474e-a426-176b6b75fc8e	73.132	99.566
61bfdbac-a280-412c-9671-c2f272572c63	72.231	97.741
61c0f594-f0db-4fbb-a737-0f6f383df3ab	90.490	99.809
61c13f1a-06c9-4fa9-aef8-a58a861fc7f0	73.220	99.577
61c1ed55-4a5b-4ea2-8366-5353f10f9246	74.363	99.197
61c38b52-d715-4ee7-b811-f91cc34927a8	76.431	99.133
61c790bd-dba2-4ae4-9127-46f5d4bc41f5	72.185	97.105
61c97b43-7aed-4406-a6ac-f75e8fbcaab8	93.091	99.873
61cdb41a-37d5-411d-bb0a-1c80a26dbe06	69.301	99.129
61d20976-bc97-4595-b705-9b806a7d1117	70.802	98.928
61d3359c-07d5-4637-a1de-cd35343157d3	87.259	99.062
61d54c21-c775-448d-b609-80ac9e8ad49e	76.773	98.221
61d98242-ad1d-45f2-ab15-729f86d3c8a3	75.978	98.730
61dd7f5b-22d5-4c47-a3d2-b55df0ac9bbd	90.627	99.162
61e0d23b-1a55-4f1d-b179-8cc3561925b3	90.375	99.619
61e6b321-e85a-4b67-9561-bdf71b8552cc	78.895	99.286
61ebc66f-ba3e-41cf-9d2f-3e06b7611a92	78.161	99.674
61eeeff2-a03f-4539-a8ef-44e0625c7613	77.295	99.172
61f074d1-0fe3-4f09-b9d9-95370d4ec02c	90.089	99.606
61f35308-d298-49dd-a167-9779ab9e9781	71.905	90.070
61f40c1e-a8a2-435f-939a-32a46a02f2cd	72.586	98.520
61f8dcd7-64e4-44f7-8ef0-1a3e913e4043	90.222	99.669
61fd5466-f18d-4578-a4f5-21014898d983	58.090	96.476
62074351-2b8b-4bb4-887c-515fdf60eedb	82.102	99.619
620a6a6b-d748-4acf-8d9d-72779bc03219	73.625	97.639
6211a1fc-285a-4d5d-9928-005cdc067ed2	84.361	99.264
6213ceb1-028b-4d55-9874-034061e0c7b9	74.154	98.384
621a9ba5-9339-4abd-8203-244fc5f343bb	78.812	98.816
62242f9d-e5c0-4c0d-a02d-d63253c81709	76.393	99.309
62278cfe-9ffe-416a-bcb5-d8cc0ed020ae	83.513	96.267
6228adea-bcbe-4144-a547-559e4fe72744	81.430	98.962
622a9a9e-ccfa-48a4-8050-23a6d7e3b90e	83.581	99.621
622b20ef-1284-4239-ba89-421311bd3cf5	73.934	99.363
622c3d65-d034-4ffd-a6d6-c2feab1d26e6	83.481	99.056
622ebeec-88cb-42d5-95f7-c3770f1bd68a	86.525	99.391
6235f0ab-c5cb-49eb-9bad-2ef8d246442b	74.894	96
623680fe-576d-4724-9329-8d5db4ce9989	78.761	99.626
623788b5-4b62-42b9-9c6f-579018399460	74.542	99.024
623a12d9-139a-4f05-9465-8895ac3f0d96	78.469	98.793
623a1cf5-8d18-4aa1-bd94-86d28a43e058	75.140	98.895
623d43f2-37e5-4b4d-9faf-c28604a5b29e	77.101	99.624
623fb630-7ce9-45bc-b13e-b46576541a43	80.277	98.444
6240523c-622c-47b4-b720-1d4a857fe20b	74.804	99.791
6245c4be-51a4-4dad-959d-50fef482494f	77.228	99.273
6248b38a-f93f-4e5c-812d-5aba5f888e9b	73.466	99.378
6250bcc4-c5fc-4f58-8036-b30433a54f62	57.656	94.737
62530eaa-844d-48b0-ac4a-681ca73af5eb	74.290	96.852
625ec789-de9e-4eb8-a2be-948cfaba8d5f	83.286	99.439
625ecaf5-cd83-4d55-aaef-e5fb5d32e38d	77.718	98.302
6261c701-5672-4867-9278-fd5c121100c8	78.762	99.467
62665949-b3f8-4c54-a4c9-ac92d386f7f5	73.433	97.285
6267b20c-10e6-4cee-a039-a6981930bb33	82.945	100
626b0b6f-fe8f-41e0-a319-3a75f34071dd	72.973	99.566
626d76b9-b460-41c9-8150-520c9a82a4f7	76.039	98.211
6273baa0-b085-40c3-a68a-141699793f52	89.192	98.881
627725a7-0932-4a21-a2d0-51f7ca832c1e	79.689	98.667
627a34d6-f044-408c-972a-41556cab0a82	73.676	99.783
627afd90-bebe-4a1b-8398-e5bd265314ce	75.434	99.618
627bf4ad-83f3-4a59-a1f8-c1df5c0d96e4	77.229	98.946
627d1ce5-544f-473e-9021-7f99226489ea	76.963	99.151
627db957-40af-44be-a633-1ce039f32d00	88.674	99.535
627e91fc-212b-4d78-8e02-3ae28c0b82e9	78.417	98.784
6280553e-0154-4bc0-b1b1-aa8a95e01574	70.962	94.565
6282f255-3df8-416d-a60d-045db5afa0fe	77.221	99.446
6284b1f7-8b83-4fec-85b1-dd998e0d8661	73.692	99.172
628b051c-d26b-4a8f-8dfd-221799448c28	76.540	96.418
62950878-631e-44bb-9268-bddfe864fe8b	78.065	99.343
629771c3-5b6c-4380-9680-02c5b5044e50	92.240	99.800
62986ac8-7d09-4596-a178-f9fa70b51232	73.342	93.448
629c4feb-78fd-4812-97e0-447123426750	72.214	96.926
629e21c2-9773-41d9-a2fe-ed6182983c5d	72.800	98.052
629fddb1-d431-485c-8572-3484d000cc23	80.789	99.108
62a01bec-b74d-49f8-9edb-10420069295f	82.057	99.468
62a57bc7-1d9a-4377-bfaf-309f4b5b0df2	82.585	99.611
62a5e621-1adc-47b9-bfc5-70bea07e1d25	76.604	98.116
62a8a122-bbd8-4172-bdfd-e3d875078733	72.684	99.142
62a99e34-e995-4436-bb7b-af2c9f917ccb	76.975	99.480
62af547e-633c-45d4-8f77-f81a45390589	72.943	99.353
62b04861-7b31-4f41-9586-9b5853730352	75.499	99.065
62b1a815-f0fe-4622-ad00-539cc5afce47	77.419	99.055
62b20c6d-8e8b-4a3c-b625-2c8b40bd3004	75.829	98.387
62b3d042-87c8-44c9-90eb-127f1932532c	73.994	98.092
62b81d92-447a-44fe-9aba-a27a6fd0fc3a	73.193	98.182
62bb05be-1f34-46ff-9132-f39df3fd92be	73.941	99.561
62bf04cb-eb75-4778-9b81-bbd41df5cc6e	92.133	99.743
62bf5e8f-83c4-4047-b848-52d08b7439ac	77.205	99.299
62c62198-95df-4151-b02e-b26398229da1	69.518	92.547
62c765de-655d-4a05-a523-77880ac608da	82.328	98.849
62c8fdd5-916a-435c-b58b-4624db4b9800	83.160	99.502
62cf4a74-7af1-4d1b-915f-ebfa6d6121e8	84.933	100
62cf6c14-ea5c-49c6-b906-b36135bcf3b5	79.521	99.850
62d59227-c137-414b-9b42-86c83ca196de	86.270	99.816
62d845e0-ce0c-4ae5-8aee-50b08c0d6fe3	69.630	100
62d984a1-7457-4c66-a7c0-ed7cbd1a82ea	84.117	99.475
62e5c07b-8acb-4bc4-ab7e-619f8eb80f51	73.431	96.731
62ea1cee-dae0-41d0-9194-eda48d062d0d	80.262	99.558
62eb409e-e4b4-4cfb-8adf-64307a21a4b3	74.960	98.507
62ed62b6-fc51-4050-8fdf-9a752362438f	74.917	98.687
62ee3690-47dc-46ff-abba-3ae74ff8abd9	77.871	100
62f0ca12-40bb-40c9-90c4-c4d9d53ec691	76.754	99.242
62f18ee7-6e79-43a7-9eea-bbe3b4763a39	72.757	96.444
62f298d5-3e4d-43db-b87e-5d6462580092	76	98.701
62f2c66c-aa66-4af4-a9b0-59a670cc30de	76.819	98.446
62f5b925-27ca-4b9d-9b9b-b63b7b060013	69.079	95.890
62fd128e-8ef1-42f0-8fb6-99c410132ad2	82.231	94.686
63014f17-1966-4706-aad2-c291e3feb9ab	68.073	99.180
63029061-dc87-444f-b842-198bfb31d15d	74.697	93.750
63058e9c-4c09-4aab-adf4-2a365812bddb	73.077	98.276
630a2b6c-cac7-4eae-8975-0cd06cddf630	73.065	99.338
630cc6da-b980-441d-abbc-0b57bec47258	70	97.362
630f4665-d9f3-47c2-be3a-d192838fffd0	78.980	98.602
63125506-e9c5-4d5e-a018-83f1c2dca5bd	74.032	100
6316ff7f-d33a-4843-8f05-3440bfd4feb7	75.474	99.807
6319233c-fc4b-4ae0-89ce-a956c6b489a7	72.013	98.915
631c15aa-2f69-4ff2-b9b6-9ec13ad85ee1	89.766	99.805
631eb763-fdae-4205-bd0f-ccb9adb885f5	77.733	99.658
63212b74-b3c4-465c-b2d7-0fff0a558489	75.606	95.734
6323afb5-c992-4e03-812a-335d48da5c08	88.935	99.922
632494ef-08a3-4544-ba5f-8369f2cceed4	75.690	89.798
632c4139-3256-4740-b599-a6ac735c6b50	77.155	100
633032cc-7c80-4ce2-a84b-b9c55907d037	56.479	98.298
6330da43-b4fc-4ddb-bdb8-22300b19572b	75.818	97.798
633d456c-04f7-4ff2-86a0-1078dd953fb2	92.325	99.205
633e11a8-b5ea-4667-ade3-99eb4f4629eb	74.622	99.326
63455d0e-e0d7-46fd-b4dc-a7e78b69dfdf	77.989	99.826
63487971-036f-4bc5-a1c3-af7d41c985a1	80.387	99.700
634a2fba-55bd-4202-a705-f60aa796d3c4	74.315	99.228
634ee76f-cc90-4cb9-bc58-e8f30a7827f0	76.798	99.298
634f05ff-14fd-4252-87fc-3cdcace2b650	86.127	99.352
63517a65-f085-4b4f-84d1-22477dc5f29a	68.670	98.688
63521937-94ae-4bec-9a54-df562be8ee83	73.758	98.753
63559329-ad94-4ea8-b8e6-c0b40e62fe29	73.333	98.574
6356dc7c-7e6c-4382-992d-9ef226a2e7df	72.431	99.107
635935f1-030b-4b73-8c4f-e74c646ecb77	79.928	99.700
635c8093-9bc9-4b02-9dbf-3651a1c2556b	89.193	99.363
6367dde1-5a62-4123-9a50-7bca77732124	74.648	98.513
636a57a0-95e9-4b59-acad-013afb9df9db	74.180	98.110
636ca01c-31f2-4a94-86da-3b5c6d6f53ac	71.930	98.472
637130ec-b8b8-4131-8def-77f1f954ce3a	81.493	99.485
637360b4-eef3-46f1-8b4b-3056993b82a4	76.479	99.109
6373c163-6183-4b37-a6d4-98634917328e	74.096	97.897
63740079-28ff-4775-b506-ec793f6487c1	81.058	97.704
637514d1-7ec9-4aa5-88c8-33acde753154	54.567	62.224
6375cde1-7230-4214-b3df-0d5cb6a599e8	69.541	98.698
637d909e-30b5-494f-b2ce-f47efc9f4656	73.416	99.161
637ec49a-17b4-4b9d-baf8-af8ee453058e	76.523	99.421
63816f72-8e65-4549-9db2-7a556ee22750	82.030	99.614
63867e9c-008e-446f-b76e-1541e31c4e43	78.326	99.477
6387b82b-a06c-4ef7-a637-67c7bc478458	76.997	99.290
638891fb-9cb7-4f08-a7db-f6626b370c60	84.882	99.171
638931c3-73e4-41d9-95bc-7127aeb93f40	83.280	99.618
638b8aaa-e0f7-4fe9-93dc-e3661a5f748a	78.308	98.962
63935806-e0e3-4d24-b3f6-c053840189ba	75.385	96.388
6394d894-97df-4d20-bad5-2efaec575757	68.354	99.213
6394dc9d-65b5-4eea-9d39-813131d416b5	90.223	99.341
639712a2-0df4-4ac6-98e1-702953e0aaca	70.046	93.443
63988361-ef26-474e-96f0-c6b64fae0368	73.788	98.984
63995334-fed8-4f9f-aca6-6a514466b31c	72.884	98.721
639a2958-9c32-457e-9100-e6a69050b604	73.579	98.965
639c584c-7579-4d03-9c1d-83f06979000a	73.942	98.582
639c9a30-a343-4c63-8754-cab37947d822	70.624	95.258
63a78fca-8d93-4757-990b-5bed83c940ff	80.806	98.577
63a95d45-07ba-4a37-8c31-ba24c74365fb	77.510	99.142
63af189b-c522-4866-b5e4-f144437df486	77.279	99.638
63af6fc4-afaa-4efd-9307-dfd296b431a8	76.676	99.456
63ba947e-11a6-46f4-aa11-9c1066eb080c	73.272	98.963
63bcee52-e112-422e-aff7-377414764b1b	89.215	99.847
63bd0420-f5a3-4cca-bdb0-f31a8c29a768	92.564	99.851
63c24b30-c131-4341-9fe6-f1613d9b2b86	72.640	99.341
63c37bc2-e72a-4fdd-8794-296c9c132d68	81.197	98.723
63c44236-2578-4e2b-ac16-1d85c7fbcd4c	75.335	98.252
63c4c936-ed6e-430c-a965-faf1141b19a0	75.559	99.632
63c5567a-99a9-4801-8f8d-e63de0cdaace	92.596	99.800
63c75462-2054-439e-a31f-cc9027ce53c7	86.777	99.713
63cacd49-c194-47ed-991a-e9b7b638a628	88.316	99.365
63ce9fcb-1d96-4c3b-a4bf-ceee729879fa	86.985	99.814
63d6bf33-422a-4e74-8c69-df4e68987f4e	76.569	98.387
63e8aaa1-0142-47b4-9375-8254ed2f69f2	75.292	99.612
63e8e51d-b4e4-4bba-89ae-ea6b0eeed571	77.929	99.477
63ea0ce8-1efb-45f3-8d08-d00b01f88f43	91.265	99.222
63eaf95c-1109-4e30-bf7e-8db583cc2439	75.330	99.303
63eb3d7e-e37e-4081-a95f-9f612715b2c5	86.824	99.214
63eb52be-c62f-4f5d-a6f1-686edbc5dde9	74.433	98.204
63eeeb5b-8017-4a9d-b1af-4180076ebdc7	73.879	98.557
63efaf13-8597-41a0-ab7f-6ad01b109b8a	74.498	99.380
63f667c6-7766-414e-a70c-54735efdc1f5	85	99.786
63f69d13-a477-45d8-bbdc-807e1283a96c	58.602	97.273
63f72682-3477-434f-a46b-0e09f283dab3	75.341	98.574
63fa33e6-0761-40ff-b125-9f903cb218ec	75.762	98.451
6400e40d-6711-4c92-b485-0965f2659375	85.954	99.262
6405e2a7-66fa-4f99-8f2c-7f0a8590bff9	75.641	99.251
64068b35-278e-4d7a-91f7-b088cf6a8952	76.113	99.292
6417b924-222d-45ae-9156-a23640b5a46b	77.670	100
641c3766-bb2e-45d0-be5e-1491999621dc	76.255	98.080
641ffe67-b316-4b0b-b817-054643a28b54	76.471	99.478
64230c84-a82f-4334-b83b-48388b2e4479	72.534	97.751
642e4fc2-8c36-42f7-a11d-b5f97e637ac6	78.647	99.809
6432785b-0305-47d5-a3ac-0035fd2f51e0	58.270	98.276
6432bd1f-9c61-48ed-8482-4f271e926606	74.168	97.441
6433b588-4ce4-4eca-adf1-2bebf45e5b06	79.373	89.054
6434d32c-adb0-46a6-98d0-9eb9b91c74f9	76.371	99.451
64352549-5b53-4c2c-919f-42b56590396f	74.109	99.376
6439211a-2455-4a2a-83ec-3f21507012c8	92.661	99.758
643c0cd6-aaef-4333-8db1-aa7250a4f6c8	74.961	99.375
643c86ed-248f-44d8-a205-b0adba3da955	78.273	99.828
64412dd2-4f61-4b59-a804-6bb48de63dff	72.609	95.247
64447f99-ac6c-46b2-bcda-3789ef9d2edf	73.233	98.778
64468952-6b37-41d2-910e-fbd5c0d12851	78.471	91.583
644a792d-4703-4d06-8879-45072116f5b2	76.486	98.632
6453eb1c-5424-4ae7-9da9-fbf50bd4661c	73.034	99.560
6459ea77-62c2-4d13-b279-bee442cd9db4	78.065	99.825
645edde1-3dad-4b61-9965-7a949378d499	76.533	98.793
64634eeb-6b53-42d3-aa64-2c49c93c7339	78.729	99.474
646bce04-ea91-4196-a153-db4d519981f4	76.220	99.384
646d38ca-7af4-4332-b9aa-12a7d89d5474	72.512	98.707
646d8388-fe8b-4ec7-beef-ef40b5c16486	74.209	98.529
646eb76b-7327-44ee-aaea-7e1c6efefc5a	83.084	99.743
647305e0-ef2b-4b5a-a1cf-125ec599ff07	89.574	99.858
6477f695-ce38-49ff-8547-8113f661dce0	84.149	99.496
647c9870-01c7-41c2-a11a-3ab2d1ceaf5b	74.689	98.971
647cbbdf-0a0c-4521-8524-848f35c7459b	76.128	99.430
64818da3-a999-4639-aada-1ced9c7a4217	70.413	94.755
6484a154-5f0b-4685-a499-3f138c169af2	78.543	97.815
6488a9df-f8eb-4310-8062-ce0d94a28491	80.917	98.700
6498a786-6b87-4026-843f-7345f2be3fec	80.192	98.955
6499c492-cb64-49c7-bb98-3deb60cc3172	70.840	94.904
649c1010-01cd-4727-a9a4-8f8e85d9aa32	72.327	99.351
64a315b0-65ad-4cf5-8482-cdfda87cd530	90	98.311
64accbd9-1f13-42de-90f3-079bae644955	84.746	99.580
64ad77fc-4a85-4b4c-8497-bee13d436923	73.525	99.384
64b149bd-c04d-404a-ad57-aac7f59ab06a	74.646	98.137
64b37a81-8899-4f0a-a1be-7bbcecbc7727	74.922	99.376
64b4f05d-ad90-4fed-ad70-d61ff27bedc3	75.436	98.074
64b878a0-0fed-43e0-837e-fc62a5699627	76.610	99.316
64be17c7-3f14-45a5-995d-61022a6ee8c3	71.019	98.234
64c1529b-567f-40e5-9b78-e336c953583d	80.136	94.206
64c2bde4-ad68-4927-9f6c-618ad918dffa	73.871	99.563
64c4e4cc-c4bb-43e6-93b9-a985292e7f09	76.081	100
64c70d71-f8a4-4a20-9c6e-66313c297997	78.401	98.790
64c942c9-72b5-47f4-b0e4-b27de1d2a615	76.344	98.097
64c9acf9-caa1-42b5-b4d1-6fdabf434edc	74.215	100
64ce072f-a384-41bb-bee4-51936df09feb	73.252	98.763
64ce20aa-520b-4667-beb7-e8e89b230068	74.928	99.237
64ce70b3-1982-4bc8-bb3f-e71e785207a2	79.457	100
64d146e8-18b2-400a-a5c8-279919cf38b8	74.868	99.129
64d7cf54-64f2-49c6-b72f-20ca3b36bd1e	75.274	99.378
64dd8ae5-bf16-4572-a9d6-b463a52518e8	71.933	95.688
64e465ee-3ad9-4419-a0d7-17086fe6f693	72.317	98.517
64e4c6ff-1f8d-4199-b476-1bea3bc67908	75.862	98.921
64ee0282-9826-4242-9f36-2f2ef9c69c18	76.235	98.955
64f27e0c-0302-4202-ab28-1bc320525127	73.201	98.354
64f5d853-575d-4a6d-9929-6250842a4ac0	88.919	100
64fbae84-1c6a-4f6e-9662-c4b1acd3c1f3	82.452	99.616
650dc750-45f8-4adf-81c7-6c506d181ec2	73.742	99.787
65116400-6149-4eae-9f5d-9ebccbce47c1	76.107	96.923
6513704d-d7e6-475c-8c97-3522d22ed329	79.953	99.853
6519c3bb-d944-448a-b3f4-e9e322a1a950	74.691	99.381
651fe5c6-4182-4d6a-a1e2-b824a1d8cc6a	72.986	99.140
65208251-7793-47d4-afb2-5afd111fc199	72.598	98.712
6521aae3-1333-4d17-861f-841110eff84e	75.490	98.718
652249c6-6b54-4e09-856e-9423f3eaf0bb	88.187	99.377
652348ad-6824-41f4-ac30-2d86723c5cd8	78.056	99.645
652526a8-3a64-4ab1-92d2-a195c54e9b2b	50.284	92.632
6533374f-3a36-4b1e-bd41-527ad5685e2d	91.941	99.587
6535fe77-c486-45eb-a751-95500e407eb2	89.924	99.806
65365e2f-6a24-4b29-88a8-5bb5f7752447	75.827	99.433
653b2753-1d40-4d08-a232-d217ad1c5d9d	73.506	99.345
653fe63e-8391-4172-87da-be1cd1c16223	92.443	99.850
65406a21-065d-4e11-8b42-d6eb692ed026	80.144	99.407
654b9b11-7357-4b4b-aa55-045f591ea56e	76.383	96.918
654c9edb-b21e-4828-b8fc-84a8b31f0a3c	80	98.981
654ea4d5-cdd1-4ce4-8cf1-e8e7eca4c222	76.676	98.282
654fd8d4-b5d4-4e7b-a291-1a3aa754d147	73.618	98.938
6558b376-aeed-43bf-b5c7-3c2ad1e9cb28	84.079	99.222
655c58e9-de32-4386-8fe6-a039f2768606	82.143	99.872
