Read	RefCov
112:701|8ee939ca-03e2-40fb-bf0f-01364427ccd7	95.993
117:702|eb8f209c-5706-4147-aa4b-b1cfd17a710a	95.993
112:711|11efdb23-175d-4aab-9ae4-e76662782b37	95.470
105:671|ec74f6f2-db9b-4eeb-9823-ccf3926f89f2	95.470
111:697|98cb6c59-b08c-450e-9e05-ddc245c4a6b8	95.819
110:690|c0fbe0af-eace-44d1-9f27-4514cb63e270	95.819
108:649|d54890ce-1db2-4d62-8321-5f495ff847b4	95.819
102:680|e09e64f6-fdd1-4d29-9da6-c4a53ef237fa	95.470
110:665|210d88a5-f652-4673-b9d6-408e7bd31458	95.645
116:672|317bed0b-97e2-4037-8569-36b8924f8eb4	95.645
114:506|0a61468b-2168-4553-b288-1196ede52a91	64.634
110:687|f74a6286-a23b-4fd7-9588-32a47e77e353	95.122
94:663|6a91d485-df28-41b2-8619-2fc2b9170406	95.645
117:665|048b4c88-4039-4ece-a022-d2cbf301dfd6	94.948
113:717|80b32c71-9bff-44b1-b266-fded6c8a3617	95.470
112:700|24b9e081-5b0a-4780-9b92-962d6a78e609	95.470
113:676|dc0790e8-4fbb-45c6-91c9-b3c2ea811460	95.470
105:673|f3aceb77-bb6e-426c-854d-db6207209b29	95.296
112:520|910bc369-cfd6-4d8c-86de-46cba49751f1	66.899
98:667|2d3adac2-413d-4774-aa01-621ea0f11fcd	92.857
98:667|79274a10-5f79-4619-9037-1c1b6f8ba7d6	95.122
112:664|679fac14-a102-4779-bd69-6e311cc9dba5	95.122
111:669|2cf7ee54-be86-43e3-959e-d899dab5cdcc	95.470
99:692|3d9175a5-63cb-47e2-9b06-c7b4722c674e	95.470
101:672|2d91068c-d704-4007-a35c-dd13ef31fb5a	95.470
112:685|b09917ce-eb6f-4206-aba9-aad8601fa434	95.470
119:685|a190c092-20d2-4756-9c25-927baf544027	95.470
112:661|cffeaf83-af6a-4baa-ac6a-7f8b99889083	95.470
116:693|611cb8d2-cafa-4cd8-871e-1be592a1c70f	95.470
114:683|6b8e7fff-ec48-4695-9c42-f00a556c72c9	95.296
113:653|e513a269-664e-4719-aa40-3c8feeb699b4	93.902
101:672|b78a1998-e3c1-42ed-90f2-729ac1827c2c	94.948
105:682|27f0bbfd-c847-40e8-93bd-bfce98c2e6ae	94.599
109:680|a1799c2c-94c5-4f71-935c-7cee449a946b	95.296
109:685|925e12ea-7b7d-45b2-83ed-f6b9a5114b9c	95.296
103:512|b15aa5fa-889f-4465-a042-ba98629c1806	67.596
102:666|729953f6-936c-4ec0-bff0-bf240d177306	94.774
104:600|7672a8f1-4daa-4643-96ec-86a8ac2bda39	80.662
108:743|a336fcc6-2fe3-47b7-8a9b-ef2c77883929	95.122
110:676|d636885f-0789-4ea4-8b21-1e7467bd6eac	94.599
104:678|07acf61c-f0cf-4723-b8d0-1b000c9ef314	94.774
114:687|863da6d2-7453-41dc-9a9d-e6a580e375fe	94.599
116:691|7fecba29-deb3-46da-8033-504811e652e3	94.774
112:668|0f7f1d3d-329b-45dd-a288-c403d453bc3f	94.425
113:682|9b0d1833-7e99-493d-a607-9aec7887aa72	94.599
114:694|62986ac8-7d09-4596-a178-f9fa70b51232	94.774
111:669|f5d5b6e5-9743-4348-b2c9-aff0ba2ab01d	82.753
120:679|bbc09c0a-baca-489e-b2f5-dd57e95ef651	94.599
92:670|7d9f8eba-8cde-4933-86e9-543b4284cdc5	88.850
92:667|324c5410-33a5-4e6e-8b04-773357e0b264	94.425
103:678|f31c9e9f-8293-4a95-8a36-422a03ddb1df	94.077
104:672|ce60f1f4-5527-4ff6-859e-cebfd1c8eaba	90.070
108:680|045d7ab8-2f11-4d3c-9224-4b6a54de4a9a	93.902
103:682|f7f4ff4f-e157-4a09-bf2f-18070eec2c94	91.638
112:675|7ca68d4d-2ca3-4005-9e53-a81cb2c52c17	94.425
99:662|e8a8f015-2e20-4687-9a7d-ab3992cc02ab	94.077
106:676|a64ec777-e2d8-4225-9127-1e1c22b0a556	94.251
104:684|65c27c58-c8c6-44d7-935f-c3a5831ad904	90.418
106:683|6d2def37-b040-4337-9288-b3fd21ccf4fb	93.902
106:674|b59a24b5-0362-4010-ac2d-3f392ad130df	94.077
98:667|8d27a045-0b91-49d7-8ec2-f639d84e3153	93.031
117:708|45295132-c6b0-497d-ab60-4808a5b3cd70	94.077
106:685|d2c56d6a-c6e2-4f4e-bfde-e1b25f281b33	93.728
102:680|9a4c637c-6299-47e1-b382-7bdc783ddd4c	93.728
89:528|7acdec85-ee69-451d-8d20-f38ed81fff69	66.202
105:683|507094e3-c090-436f-a2eb-c12cd9ce47d2	93.031
115:681|01da25a6-2d4d-49b1-838d-c675c52701a3	92.857
108:675|f9d5adb7-8b19-46db-a811-34617960e12a	92.683
139:702|2eeacf4b-c76f-45a7-961a-d83d6abd53c8	92.683
102:501|f80043c6-544f-4cc6-ae99-07776d8bad3b	58.188
103:684|1483408d-5466-4e2e-b8a2-186bf7deb6b9	91.812
122:697|22d495d4-2023-4065-b548-1a230f30752a	91.812
109:688|2051fa48-6fa8-46a8-bb72-7d12aafc07c7	91.463
127:696|7de7ac12-07c2-4c15-96b1-720d678c34f5	91.812
100:669|3d23b78c-3672-4027-8d14-6fdc8c1cd1c1	90.941
102:636|dc35703b-ecc3-4bc4-9753-6506e800ace7	91.115
108:624|8accf31e-540a-4648-a32e-431804f5e763	90.767
102:619|ce8beeb2-86d7-411c-9426-43b612e15730	90.592
111:551|64c9acf9-caa1-42b5-b4d1-6fdabf434edc	75.784
109:643|97c289d7-1ca8-4fc6-8b29-dca72af57beb	90.592
101:657|bd1944bb-8225-4c2d-a97f-79e7ec34a8a8	90.941
107:475|063a7a46-6da6-45c2-86fe-a09ecc199119	63.763
102:466|191fc7a8-baa7-4ba8-8f4b-c4029c1223a5	63.066
105:632|7e546d68-40eb-4b35-b604-0544755c41cf	91.115
112:643|7afe125a-883f-4184-be4b-fd652386bbd4	90.767
116:638|8b41f9e2-1295-47c9-be16-e9589dc1bb17	90.767
94:668|61f35308-d298-49dd-a167-9779ab9e9781	90.418
105:625|f4a254c7-d69b-465a-90d3-c96026b47bd2	90.592
110:664|a5ca754a-44fa-4364-8675-82d625c9c14a	87.108
161:679|da194ede-a9b3-4d00-822d-cca37feee520	90.070
109:624|fcc0d182-d1dc-4b07-8830-98c36d147b3e	90.244
112:639|67d0c9a4-19d3-4970-83d8-052fbff988f1	90.592
107:605|3b256f54-6c5b-4704-b3af-70a72e1fb513	90.592
112:646|3018d198-74d6-469d-bc13-5e2f440d124c	90.244
108:617|a83d1be6-34b4-4422-a970-42cd8f6e9a36	90.244
140:707|cff6bfda-8cd0-4b19-a7a3-1dfee8f31022	90.070
106:548|def3e583-7e33-4bed-bed5-a5d953660296	75.261
104:620|69175bfa-81f1-43c7-a7a3-3e1896941561	89.895
110:653|7315dc80-8587-48ea-9158-d2349c645d17	90.070
112:630|89f4eac2-3b34-4645-929b-e60e523c28c0	88.676
95:617|2250cf1b-7968-43a2-9bb0-e4702aab152d	89.024
154:697|ec124081-47eb-4198-8688-a53770864721	88.502
117:621|4299964c-9a19-4d11-8021-20afd6a64a70	88.676
105:600|57a2e49b-078b-4907-815c-dfabe37af021	87.631
99:517|70c5fa0a-3c55-441f-a805-52b06b795440	59.408
119:458|0a7a5348-1c1b-4c73-88c0-a010c08e0796	54.181
106:674|c974f24c-1b55-4de5-af92-b9c61e939361	83.624
105:529|8d61cdb9-5069-46d2-8a22-b148a1934088	71.603
118:494|002f2415-a5f7-4111-8cad-efa59ae179e4	65.854
110:332|99ed3292-7b65-453a-a823-0b1dae9a13c4	36.063
107:692|1710fae0-f031-4bbf-ac9d-f460c292ddbb	99.303
125:702|a6536743-71f6-4a36-8563-51f0e37b5090	100
108:673|a04d96f3-4cba-404b-b869-c11e76d0f90a	100
106:684|b7089d5f-8c95-4a01-bf0a-86fd746b456e	100
106:680|d2804788-deac-45a9-9331-94d84b1ad873	100
112:708|d27f4930-50e1-423a-b83c-ea18b58bf61a	100
112:689|ab5130b2-e6c3-4c43-8f9c-38d4682aa111	99.303
107:689|3e011d65-24b7-4df5-b969-4094f85a988c	99.826
98:693|23715f3e-6027-4693-998f-272a0218340c	99.303
117:694|a8d987f3-4a7a-4e0f-bb02-a705496a7dd7	100
76:644|fe04ce03-fbd3-467e-9583-2e74531ee8fa	98.084
110:679|627bf4ad-83f3-4a59-a1f8-c1df5c0d96e4	99.129
114:675|53dac3ca-6efa-47e8-b709-ea54212df8de	100
111:688|522b158d-e3ee-4cb7-9224-4338cfab8a8a	96.690
120:679|fab9691c-39dd-4799-a44c-80c0832ba999	100
106:680|2075aef3-cd0b-4083-9acd-d5a80608ba7b	99.477
109:690|d6bd06bd-f756-4607-a5e5-3f280538c690	100
113:687|8f7355aa-ff19-4a72-827a-ac450625b620	100
113:682|dcb57fcc-ac0f-4c4a-abed-002152e55d19	100
117:676|4b9f7d42-a01a-4cbf-88ee-ca4a1e8a877e	99.303
112:685|43c2c3ab-51df-4821-bb1c-e76a1316c343	100
104:679|e980ce2c-0de8-40ba-b43f-815b04f7fc82	100
123:693|05158288-b928-47a5-ae0a-39e5d26c473a	99.652
104:701|41994a58-c1d4-414e-8852-8b7fdb9bd628	100
114:685|4ffeb85a-af74-4b3d-ab37-28ecc82a451b	100
108:692|9b6b483d-3d4e-457d-94e5-0ef426b65c01	100
117:688|ec76cb6e-6d9d-49da-b25d-0148b271adb7	99.826
102:681|bab1461b-b93d-48ec-99d8-e2608b45a91c	99.129
112:691|0e55ba5d-dc7e-4e06-8f0d-11ca61447d8e	100
116:675|a1f5db9b-d7b7-4b2b-bb6b-7fcd56878e97	100
110:685|8a62b521-7440-4107-bfcb-34db6e2755d3	99.303
102:696|dea064b5-0d80-427c-ae23-e0a31f018bd2	99.129
101:688|9d86a2ca-669d-43ae-b21c-ec4f308fb75d	99.826
114:690|8925b48f-4090-49e2-a8e4-0b2e8133e340	100
100:665|418f38a1-eba2-40fe-8f09-fd28db6694d1	99.652
112:671|b93dfd76-8ea6-4c46-8232-f7c908ac1d9b	99.129
108:684|827df69f-3aa5-4de8-b596-a7543ea91e8c	100
107:677|15e7cd00-c756-436b-8916-8ebd47f9059b	99.826
105:663|48567742-76c7-407b-9c9a-055ee5cb4fc3	99.652
99:673|02625dfa-100a-48e7-a8b4-8eff31ad249b	100
87:644|7985f60f-0b59-4f7f-9fc4-2f86089e08e3	99.652
106:682|be8ed97a-0b6c-4abc-904c-35cd0c52f27a	99.477
112:340|b8596cc8-5376-4bbb-8391-22eca76c787c	39.547
112:693|95c91bbc-8e1c-41ec-86c0-9c82974a0bb6	97.561
104:685|18c5bae4-ffd8-43ec-9421-62b33518e385	99.303
112:684|f8fd5a40-04ed-4514-860e-305a0d71db8e	94.077
108:690|b32a2316-f711-47fd-9018-c57268a28f4b	99.303
113:687|377ffbc0-2fcf-43b4-bc79-4255843ad09a	99.652
110:684|ec883e86-53b2-4e95-ba0d-c50e881f910f	99.826
111:684|f73fcf8f-d58a-40a3-9259-9737bcf50882	99.477
117:683|03c9de4a-d9c6-4e0a-bb1e-706a897d35f1	100
112:694|9896a7bd-d8a0-4bb1-bde1-6e169b58a2d3	100
111:675|408639eb-9787-4de2-9dcb-2785fa11dade	99.129
112:707|6df75f50-082b-4dcd-90cb-801419a45c1b	100
100:690|029d28d0-72ed-40a5-a74b-c4cb41727360	99.826
109:685|160e3ed2-0a11-4ce5-96ab-95137c804556	99.826
116:686|c8728bbb-97d6-492d-8ae8-d92bcc2e73ae	100
117:715|734082c7-364f-4d10-8998-da55487b06f6	95.122
110:561|23414780-c279-4f7b-ac69-48ea43e86ce0	78.397
113:689|92476eea-3a91-4e29-9468-ea15ed3281c8	100
106:673|d49b5f63-ffe1-4432-ae78-354ff8944bb8	100
113:673|208a2a0f-0273-421e-82ef-0c7c4701a1ea	98.606
114:694|c1a26654-dd71-4064-9dd0-7fc7eca91e4a	100
112:338|ee9ccfd3-e5e9-44ef-adaf-ca58f3446c2c	39.199
113:693|15cf557f-9465-4b25-8856-869b4a0f8981	100
102:675|eb3a0953-5de9-4a08-b226-339c6fae795f	99.129
113:699|60751844-0e55-45ac-a9c2-018f9cbc7df7	100
108:685|2877a691-f218-4e4f-bd0f-ce2caf34277b	99.129
108:700|ff9b674b-1bd4-4875-9368-01eb7e80b8ed	100
110:678|d6def06e-adfc-40d2-9ebf-5f4ecb2d0910	99.477
111:680|5cc3e6f7-945f-4fe3-98cb-bb90cad26130	99.652
103:678|2df51bbd-c535-4e64-811b-e479fe65db6f	99.826
111:667|056bd292-3516-41f7-826d-f0b0a0323d70	99.129
116:666|9142732d-cbf1-4bf1-b8bb-8be197934be6	100
110:693|28ca6fcc-93ad-496c-9171-8fcfdabe2683	99.652
113:689|ed16bc1a-451f-4f4d-a857-9bbd7c137d6c	100
120:695|641ffe67-b316-4b0b-b817-054643a28b54	99.652
101:670|ae90d3c1-ec55-4fdf-b504-97a057871c5a	100
109:679|2e67fbec-7d53-45a6-abc4-1c4a3f5d4b38	99.652
127:711|47926d72-73b4-4bbc-acdc-f0e4b6bdb1fc	99.477
115:698|31fa1c36-4c44-4209-bcd0-4cad86db2480	99.303
116:671|c39e2a9d-af48-4c6a-aa4d-3e6a607766ad	99.477
111:681|77fd9276-f356-47ce-b043-88c7b1619c39	99.652
110:682|6b2d32b4-8ef3-4cf4-a28e-d8fe64f31389	100
131:715|14313500-21f2-44f2-9501-8dd9513c737e	98.606
114:682|db49de82-b1a3-4167-9692-3bd76ec0f277	99.303
115:703|57cf36d7-5d69-469b-8a03-cfba3de62a4a	100
106:688|321e309f-46de-41df-933e-75a31cad9941	94.948
110:680|80beb02b-7814-455d-8379-db3a53ec3043	99.303
106:654|03669f3f-1eec-469b-897b-83a198ce86c3	100
100:658|fb77c064-8874-41f6-be9a-7a8772b3b8f1	99.477
101:680|a24579b2-0128-4bb4-bd30-7109272bb2a2	100
114:677|3f13fb45-3d04-4f7f-843e-a4815c22ffd2	99.477
103:677|58b17ead-d138-4f48-af72-671640da1482	100
111:686|a2f2a2f6-e3ff-4f7a-9daa-6781e8120e97	100
124:708|2c3855f4-4b1c-4a58-974f-4e9f9be6eaae	100
111:681|3e9df30f-77c3-4aad-ab0c-e69293fa0572	100
104:679|30e7fc27-bd2e-49c6-b037-bf4992526d6b	99.652
102:662|7191150b-c229-4f45-95c8-e74e86b16dd2	100
108:657|494b490f-bde4-44f9-86b2-f44b2843aeec	99.477
113:676|d93b80cd-3088-486d-9f6b-1d4443291c71	100
108:695|992162fd-a169-4129-8b3c-edfe6dd501b8	99.652
109:688|4ba5a3ce-5732-436e-80dc-0cc9739053fb	100
110:678|f7f77ba8-4fb7-4f88-b320-5a3c54802239	100
109:342|d1dd9b43-e98e-40cc-812d-1a4323c8c300	39.373
107:689|1e77f6a5-f03f-4d50-ace1-ff69887db1f6	100
113:691|0b937cd7-9304-4552-a712-5226231337a2	100
109:653|0dc49d8d-e597-497e-b3dc-8af46e5bc453	99.129
106:668|28732911-f978-4715-9422-2d16bd3ec4d3	99.477
109:676|18236cad-9eaa-4ffe-821c-8da6b3e7cdf5	100
119:701|4060b4db-2e34-4378-8537-5dfc2d762b43	100
99:676|2a4a6b8b-faff-429d-a511-646d8e2d914e	100
105:682|ddd67c35-195c-4268-8584-2ce5c604f38a	100
107:666|f40bbf77-bfd2-447c-a5ce-1f954d8c660b	98.432
107:684|31a5cd80-36b6-4ff1-9bf5-ef8141e5a33d	100
106:659|268007d1-2f32-4aa4-b42b-965d145ce9e5	98.606
109:695|c6bb1bc2-f35e-4bdd-b3ba-35319eefafdd	100
108:684|c1e0675d-cdce-4383-867a-dea123122a03	100
99:677|b61621c2-f782-462e-a46e-7d04cc43bf3f	99.129
107:337|776351fb-878e-489d-b234-f1b0dddbe2c6	39.373
111:668|02c21182-c47f-4b82-9046-12f12eaf5688	100
115:690|e4caca78-5ab6-4e6d-817d-d2782db69cd3	100
118:694|7ff84b9f-50d2-4fd5-9a4c-e4cdd601a2ee	100
109:672|f0bdfed0-b943-4665-89f5-949fba0a24bc	99.303
109:680|bd8d47a3-6e22-474a-b947-c68338e3124c	100
108:677|f3515641-55dc-4b6f-b523-73000706b6cc	99.303
111:687|217b13fb-adb3-4586-9f78-79255e582fec	99.477
109:694|65116400-6149-4eae-9f5d-9ebccbce47c1	100
108:684|46209d49-748f-439c-9cb0-c9c56729ec8e	99.652
117:686|8fe10797-c8d3-4f41-95ca-631b11e5bd8d	99.826
110:683|036051fd-ea1c-4df0-aaa0-feac2bec8a55	98.780
105:669|7486e570-f417-4a3b-8188-1cc6bc08fe63	97.561
101:692|aa16acca-d5b2-4981-b12c-5d1bf8feb2d2	99.652
105:680|d310d16b-d415-42ce-8812-2af507013854	100
108:683|69aab29a-cf16-4642-9818-06c4017a6813	98.606
111:686|49bd1bab-e80f-4dcb-9c01-e422de475466	99.652
109:681|1f3c1f0e-f871-48e9-9c42-b9f31b09bdfc	99.652
114:664|4bab28ae-7629-4427-adfe-f28281359bd4	99.652
106:679|aed8fe8c-a98d-4044-97ad-cb056e891306	98.955
106:703|f1d7a5d1-7993-4f8a-8763-521ba88434fe	100
99:336|8727d2e7-de79-43a1-aed3-309864dced10	39.199
102:676|4d94be05-1a85-417b-bca5-0a6d7043ff6e	99.477
108:671|9b582d60-4b69-45ee-bd32-94779a1b5bd2	99.826
106:664|e77ed4dc-d1b3-496a-99a7-802ffbe9315c	98.780
96:673|9c406dc3-86b9-44c8-bf8f-bff5ba0302a2	100
107:676|f8566b3a-23b2-454a-8cbe-ae6bd796f4ab	100
95:674|0eaf353d-cacf-4ab7-90c5-f41fddeb5d23	99.477
103:665|27990417-19a6-4eec-8dda-00c8032db348	99.826
109:673|9e9fdaea-e0a1-4f17-966a-346158291237	98.432
105:347|112b2330-0631-4517-a57a-1dffcd14d55d	39.547
98:327|0057e922-3b91-441f-8a8c-fbee31699171	39.373
119:692|6c849601-2be5-47d0-a143-273cb6637b85	99.826
109:700|a94b0ee3-c7a3-473b-87e0-ea97444ec40d	99.652
114:680|bfac65af-86d0-42da-91a7-08c59307acb6	97.213
107:681|74899887-a365-4f14-84ef-820ccdc3ab08	99.652
111:674|102c95dd-7129-4f8c-849b-bbea7ba6a476	99.303
112:691|d347ca37-53fb-4672-8abc-0bebbd702bd2	100
97:325|8589ed23-8f62-4eef-80d1-632ec58fceae	39.373
109:677|4e51c0c3-6bda-493c-a5e2-259b7bb254d7	99.826
112:705|511751f4-450f-4262-a911-2aae04d35790	99.477
110:683|641c3766-bb2e-45d0-be5e-1491999621dc	98.955
112:690|8269cf79-0017-49e1-ab13-5ad93d379a95	98.258
103:682|c9df6e64-903b-4e95-b5a2-6905f02b3504	100
116:700|4e83461e-5d14-4e20-86a8-cd713d25e436	99.477
104:652|8dc65404-f8e1-4902-8f41-f4080c19ee84	95.470
124:713|b0aacf58-f07d-4e57-b017-dcbb376eeae6	100
107:389|1e8bb7a9-7731-45e6-b093-ae54bae6db4a	48.606
106:309|659e61ce-b0b7-453e-94b0-4796841a14a1	34.843
114:698|7c8a8516-cc9c-4fb1-b080-eca9b73f1d7a	100
110:698|511940d2-fc08-4d8b-95c4-d9ce52cb72d6	100
107:693|23d4f2e5-b8b4-4f13-a176-5c0a98eb4600	99.652
103:685|d00d7cb2-4087-4395-ac2d-26fa31582dfe	99.303
118:706|d267a3a2-e7ce-4766-9abd-0c80e0ed3af6	100
112:691|e6ff1871-fb9f-4cbc-80a1-3c9adb4fedbe	100
114:698|1890f96d-dd82-456f-aa9b-7a395dd0949f	100
110:667|83cbe060-c05b-4782-9511-b66bb836c508	99.477
102:662|dc13ae74-8c61-414f-9a39-6283cada4fb3	99.826
112:695|8229b7c9-a6cb-4f49-88b5-5c2bd862d2d6	97.561
114:683|6d09dd69-a783-4948-8cd4-c16dc5a73a19	100
113:681|0ca742bd-69ed-4757-98cd-120fff4ab6fc	99.303
121:678|de9cebb6-15ae-48f4-99af-24f8aa24e398	100
106:676|68a6239a-c9d7-4ff6-880d-169467d1846c	97.387
103:661|85b5eacc-952c-4eca-9974-4ad7d99870ef	100
465:679|ea5e765e-6a78-4d53-a7ff-d90318ce0a62	38.153
106:687|12e98163-16ad-4e0b-9cc0-36c50a77ec74	99.303
110:685|f9ad4985-db74-43b6-8e4c-04503b1c7d28	99.477
115:689|518ec98e-dc82-4e50-a209-c7b3867d5af0	100
106:294|6b5b37c6-ebdd-4fa7-9b44-c80d98907627	33.449
111:702|c3959119-de15-437f-8642-07576c9e7341	100
111:685|63455d0e-e0d7-46fd-b4dc-a7e78b69dfdf	99.129
110:350|ae351b99-b608-4e96-a867-0e3a4f94297c	42.334
111:690|2aeaffbb-446a-4dd7-8312-12807a57ea42	100
109:677|96d1c0ac-72cf-4f58-8b86-2eb83c65a506	99.477
108:675|0f737e39-fb26-4e0c-931f-be9fdecce6f7	100
108:695|f1f99e54-97f8-4eb5-ab60-7e1bb8187bff	100
102:665|6a3636d3-f587-480f-8cad-db93d1a7e745	100
107:671|247e26ce-f0e6-4ec8-856a-dc48c4dae00d	99.652
106:679|863bb020-68e6-4189-a9e6-583e595ed735	99.826
104:682|c60a3419-e692-4271-bbd5-fce489f0d73b	100
110:684|df4ac74b-e2b8-4d64-a5d6-00be6b7dbb6e	99.303
104:662|63d6bf33-422a-4e74-8c69-df4e68987f4e	100
111:675|7464fcc4-eccc-45da-b12f-be54b17fa6c5	99.303
108:676|bd4b2b61-9137-4606-ab87-880625c3989b	100
117:699|d5bd4707-5ee1-42cc-b406-a7b01b420ba2	100
109:687|d5cea607-49f3-4ff3-9587-c2db4db13c15	99.303
107:683|8d327fb9-d00a-4b64-a1e0-1731d7545010	99.826
105:675|847d9959-c81f-427d-91c7-4a6201eecc0f	100
114:687|06a4ed80-4795-44c1-bd46-616d8d4447d2	99.652
111:683|b75b72ac-3bdc-4ad5-8771-8cbe08d25197	100
110:686|19054faa-325c-4944-82c7-05ed934143cc	98.606
109:681|2440073a-d213-4a7c-a861-eb91214f0178	100
110:680|e15975fb-0f55-49e2-ad68-5714480f902f	100
95:676|469ccf71-6efc-4a47-a0a6-6a5341a29062	98.955
111:690|ca89a8f3-2e98-485f-b387-e4fb2383e5ab	99.826
106:683|cdb9fcc8-6ad4-4ec3-846f-7850c6a0518e	100
110:705|22ea02f8-d6dc-417a-8d93-82103adaba5c	100
124:689|4959bbf5-4ca2-417e-91bc-8a8bede44039	99.826
108:707|f2bf49a5-ac30-4ee3-aed3-5320ee353029	100
111:688|15d5dd5f-9fad-42e4-a16b-7ed749f83377	100
103:675|e9a435c7-3462-431d-ac38-56ba9727dbb1	99.652
99:670|f3c67525-4381-48fc-a49d-db981d8b7ecd	99.652
105:936|ca454bb2-72e7-40aa-8b8f-bcd421246280	99.477
110:676|288a9cb4-5142-427c-9e34-f0ae9fab4b4b	100
113:686|031397c0-2a87-4aa4-bb00-72452f4ea4df	100
121:702|d4aa5bb5-e03f-4816-aee0-6e4d05792041	98.606
110:692|b761c93b-dc94-4cba-aea2-7e349b8b20ea	100
104:691|524ca9e7-6062-4f44-9478-f72cbf0603cb	99.303
105:679|14af8065-45cd-45b3-ba4c-27525147f5ef	100
110:686|5a5792c9-74c6-48c7-b344-f32b771e051b	99.477
99:678|b3d8cd69-5fe6-4b6a-b1bc-e797ead599f0	100
99:680|af96da9f-e10f-4021-831c-c1d81c22da0c	96.690
108:682|7a06923f-84c7-4875-9819-11eaeb8d149c	98.606
97:689|7c1f2eb8-70e3-4935-af1b-f2b9604ba730	100
111:693|b255b362-1560-4f8e-a290-e4dc9f10110e	100
110:682|4093a191-bddc-4c51-b21f-2c6242d8b11d	100
102:681|f6b9de54-dea9-43a8-a3c3-6304b516c378	100
112:689|b4e112fc-ec2d-4558-a08b-3577d3388cb4	100
104:669|a38807d8-ce70-45c5-bd26-ec246824cc6c	99.477
108:674|942a06a2-6437-4fc4-8452-6c5e3b099a33	99.826
115:713|ac00f151-799f-47f1-a566-b915b4e2827c	100
111:704|5293f0d7-8a75-4167-98be-f952fddbc152	97.909
109:687|d0a114dc-d561-4054-a547-75f15bea576e	100
106:670|652348ad-6824-41f4-ac30-2d86723c5cd8	99.303
110:680|65ce48e8-484f-4f6d-983b-2b4a085f20d1	98.606
107:682|b5822c10-bbe5-423b-bb6f-2c5f6b96eac8	100
107:337|71b80033-8955-4d48-9d20-b724f15a89f5	39.373
115:693|95103a39-bfba-457b-8bce-1ecc9e0adfdd	100
106:677|9d23a914-6bf4-4f3a-82f9-09694e3c8678	100
116:687|3e0806b9-1157-45db-8e1f-1320a025598a	100
110:673|13ce7b33-780c-455c-9318-31af9ef7a962	99.652
112:674|9d1febcb-8962-402a-bf9a-ed364cf752b0	99.129
113:680|418cb73e-8dab-4643-89c1-1e3dbb9f0983	99.826
111:684|3b57cc3f-2510-44d1-bc03-b3d0038f1ad1	97.561
113:675|dce843a4-ab5b-453f-bbad-a91e1fb52dd9	100
111:699|e6352506-7ef1-4989-b39b-1ece848076a7	100
107:381|dfc46f42-be80-4d45-8eab-5428f0def63d	48.606
117:698|abb0f9a3-9451-41f9-a657-14cc33a80d51	100
101:667|a705a81b-e223-48e0-b6be-bc57e14b9dc5	99.652
113:689|0b604566-1e6e-453d-82b5-699213d0dc20	97.909
116:675|2d891336-bd93-4b64-a52b-750bf12eb4a0	98.955
113:680|7b1607e6-f079-4c43-9bd6-802aa5f85a41	100
88:651|ea398c32-6545-40f1-b1b6-2d21c607da19	100
113:629|1e8485ad-f256-4aec-b1b6-19d4fd016572	99.826
112:683|09635ea5-1e6b-411f-8ebe-48967df27ed6	99.303
140:723|9f02def3-1c21-45f7-af90-eea59e96e985	99.826
112:699|90643d2f-cb40-41f4-a9d8-719e0ba82ebf	100
114:681|567ee144-2c42-4929-9b91-4b91e773a481	100
113:691|1f7a4d4b-1d1d-4371-aa9b-64cf5e77a0c9	100
113:674|a41010d5-1f28-421b-9ff5-d6c7982bce4e	99.652
105:685|bee5556f-f067-47f6-b34e-9a0c26d62272	98.606
109:688|af1c7114-b953-4ca2-ba4a-b3ea88fcf357	98.955
103:660|e8dcffed-ef67-4642-bdae-20b0a7779ea6	95.470
97:695|016767e5-4ff3-4c58-bc05-a6e30d26d50f	99.826
111:696|8f3ff496-1cdc-4a9f-836b-814bac891fce	99.826
103:695|35854cda-8d10-4e40-a757-91b0095ef68b	99.477
104:675|95773a84-806a-423e-b23e-ea3ffe7526e6	99.652
109:691|e17c923a-15ce-4e77-9d78-3f7fdb3081b7	99.826
104:680|f826213b-bce0-4ed3-8cc8-a93d109c7a08	99.303
106:690|cec0bd75-997d-42a5-a06b-5652eb63f938	99.477
119:700|5e72ad15-6e99-4f6a-b07c-07be7ade69da	99.129
122:689|c7e2a497-bb19-499d-b3f3-cb5a70523983	99.826
106:711|603a3aa4-a6df-43c6-9704-de0e6ee6ea6e	99.477
105:695|b63427e0-3678-44c2-84e7-3818ba87b83d	99.826
102:680|53319b63-e32e-479a-bb32-8dbc4ccbb219	98.258
108:689|5b89bd6c-e359-4045-93a7-04f1dd9103df	99.303
103:687|631eb763-fdae-4205-bd0f-ccb9adb885f5	99.826
102:672|9bfb6b8b-ce5c-4d95-8d6a-8f3d7a518adb	99.477
106:685|7e1cda1b-6a0b-4a0e-8ef8-e2fae12bb0b7	99.477
112:695|88d0e98e-bb88-4671-bc5e-762e2b825792	99.129
108:680|93b6bf85-d4c5-41fa-af59-66e86f15999f	99.652
113:697|d894ee24-26b3-46a9-a4ec-2806f705a269	99.826
108:690|8cca7440-ddae-4103-98ad-83a19ee87589	99.826
132:713|b7974b94-47c0-4e4d-a663-e18952598e01	99.826
105:680|229d1640-5735-4a94-bfa5-3d9209de63e4	99.652
